,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
RAC3P_41,0.021351055757890456,-0.02454558192213554,-0.0007034491465055811,-0.034127744460089045,-0.04465661252623915,-0.02068321172533075,0.06305286752332172,0.04037892382568503,-0.046284989210225363,0.010093364648339077
RAC3P_60,0.001031291881260121,-0.0044630694363987635,-0.008324682104316916,-0.008303718630370379,-0.00028438194944137806,0.009324457593444965,0.020843488772637263,0.04295844522224552,0.0009083608083300793,-0.0068771086045383584
RAC3P_64,-0.001332811947749525,-0.014301658452805847,-0.009288476426122719,-0.028941471204596513,-0.021305571061286402,0.012655358255994481,0.009297430677604211,0.008863084865296614,0.07505330672317842,-0.007429269628338892
RAC3P_67,-0.005108332923185869,0.00508242839493891,-0.001254581273112812,-0.0034279512572243384,-0.009180627022063318,-0.013071248180065071,0.0142078941353184,0.016051738939774077,0.009399566529598766,0.005906150273826919
RAC3P_69,-0.004016347852082645,0.001839877331907947,0.0008314009439978053,-0.005558022976899674,-0.009810945861205875,-0.00409215934417509,0.032866174943931355,0.01994871082231587,-0.005400193890836582,0.002628469119405583
RAC3P_79,-0.00026832404656271957,-0.011414244690213342,-0.016307173896923065,0.0011734454431042522,-0.0018329141460048097,0.00801294141587497,0.03782204614687064,0.014454279335379704,-0.0009097560035187982,-0.0015740345348504443
RAC3P_82,0.010530278540439916,-0.007051565914966586,0.007695016009439201,-0.02552959088377217,-0.02869711952607435,-0.030804488859695445,0.039030255864529705,0.032486951345793394,-0.03021831375545675,0.017203803528581196
RAC3P_83,0.00495621308765335,-0.007408175302280094,-0.006556273595236554,-0.020227546335884538,0.0018216703840168303,0.02510432320277559,0.0035123317508411354,0.033264390950238525,-0.0024243411370355786,0.00528140850395459
RAC3P_93,0.013010699103494809,0.004919834617006762,0.0018483895017242806,-0.01509654491711278,0.000906111798135748,0.006142964946488855,0.042336553384019586,0.04105187490516272,-0.01427902632491467,-0.01657662388455621
RAC3P_96,0.014319607734878368,-0.006337579400057512,0.011841061808225828,-0.007988921220081794,-0.01216927630432572,0.0012429921191724278,0.009111354576539759,0.04473524076614277,0.014883828603104938,-0.012931894831059235
DOUT_2.0,-0.10926384068415476,0.0029304204426576453,0.042136211222854075,0.05724855420976158,-0.007854207386877537,-0.012094620466599171,0.1607162949617946,-0.20489935301917667,-0.02433412707413226,0.034974546504948016
NWLK_2.0,0.253973906616945,0.08686982068948922,0.06939850253421524,0.020566536230526546,-0.028693228725323646,-0.10399362924499017,0.02467342304531602,-0.06680221298772634,-0.010449848095930744,-0.02410007201917905
NWLK_3.0,-0.2652351744256747,-0.08716943669806893,-0.07209489781888956,-0.027262825404670243,0.02964478019621356,0.08957267026666636,-0.049707534607484644,0.08922068416503509,-0.0056117361075537124,-0.015813106649981895
RAC2P_3000,0.0030464167808626303,-0.1530619813676048,0.06704694446058325,-0.15018730704309227,0.29448415543010636,-0.20970179787817,-0.0074441848526250595,-0.08812357149449725,0.06139509319897765,-0.024139190639859663
RAC2P_4000,0.0025466552506966233,-0.04113036369415668,0.07232068717567572,0.038498763804878065,-0.022894015945840635,0.027528277513152625,-0.00704885570950025,-0.014894420639118361,0.04387678947030198,0.2681958960452982
RAC2P_4002,-0.007331121996419351,-0.017285197027188153,0.04131529193060545,0.02983800758986876,-0.018640098858024312,-0.01588074415368999,0.0005250758608447313,0.02839824878175117,0.0038258722319397817,0.00984898217215035
RAC2P_4003,0.002001728400878754,-0.04653762055024781,0.09764558315004708,0.05608807667641667,-0.023161636978635772,-0.008325488301701569,-0.01827783465252556,0.03250480240174958,0.009602309569202664,0.018723839020365805
RAC2P_4006,0.004774932955792155,-0.029680032088402947,0.05740464234585417,0.035044160902292704,-0.009848145115590866,0.022597629275011237,-0.007518786693918773,0.002498254210767484,0.004787020234979797,-0.016768349366252072
RAC2P_4008,0.004883247641209073,-0.09926403945139797,0.20621088558243292,0.10501477022946898,-0.06209061956798684,0.023881495220416823,0.0021638529614597334,0.030456573304739838,0.05179879726930555,-0.05301594078355428
RAC2P_4010,-0.003450238314350009,-0.014242238797210725,0.02513417138797505,0.01831894698245781,-0.006445149963314122,0.009718921685255351,-0.009152445175658469,0.00758371507940081,0.0012974487122619544,-0.0069579210362659275
RAC2P_4013,0.008659589476108294,-0.023520743694361572,0.03435597035920474,0.02082720371701729,-0.002403053507053345,0.03385951943132417,-0.0038513689552292997,-7.195949123727061e-05,0.011398944652834002,-0.018042184310363765
RAC2P_4014,-0.00344119342964361,-0.03702879760840692,0.06086131031118397,0.034662905702330334,-0.0036725331639608605,0.03390397721425094,-0.0036580541679437605,0.027781186851180518,0.005812713266899495,-0.0361116656298752
RAC2P_4015,-0.0008810135949526988,-0.05843482511336748,0.12520199039089788,0.07120061333072203,-0.03126757814723627,-0.006751110407647581,-0.001627864876210772,0.04376156923849073,-0.013922283384312773,0.004888634483251092
RAC2P_4016,-0.0028806390139615354,-0.06914121520478106,0.12281575169778264,0.06593644995810315,-0.01618258308542082,0.060168113751026917,-0.008660761125551818,0.025872202271966228,0.004159280341848216,-0.0643132249865079
RAC2P_4021,0.003589798016484813,-0.02873560290026128,0.06265534412762386,0.03737635653014457,-0.012214477426409312,0.009403551290629995,-0.005207302919435353,0.0055406206507636335,0.006297899359294521,-0.021026036135377072
RAC2P_4024,0.004738146860380688,-0.022466483039992,0.01947939935636702,0.004984821206885209,-0.0033726538598469347,0.025642511681456478,-0.022417874214454,0.027053251191073664,0.013079485880168287,-0.020461949443110822
RAC2P_4025,0.002024956494268413,-0.04776669842423923,0.04872269051380235,0.02889469596046289,0.005414134472625919,0.08770757793985802,-0.0103676067110382,-0.010351675454648017,0.015912776192745896,-0.03097736295881875
RAC2P_5002,0.010214146662218574,-0.0162110120418192,-0.015563560207302696,0.015378994698932018,-0.0010794129307702973,0.0022858137958314266,0.009608603819462635,-0.01766647154227097,0.002208590157927634,-0.004379880296467939
RAC2P_5006,0.017704953840218283,-0.033408081138781236,-0.037664795789505504,0.03839409172892639,-0.010801142759638886,-0.020782794096186854,0.009907995711888736,-0.016433537910858585,0.0001991560060241124,-0.0008662982393820968
RAC2P_5007,0.010013717976130194,-0.016832105673334354,-0.016988505947419453,0.016788383175963675,-0.001551374056625388,0.002188029476219232,0.010152084541124207,-0.017359686525923124,0.0032898509558828308,-0.004582670725174145
RAC2P_5009,0.009985686614598456,-0.014758266262807558,-0.01545997476163322,0.020731333809360892,-0.008601425552654808,-0.016111955858577238,0.004214595314578831,-0.009513155477802803,-0.0022969770116268136,0.0015336401537312016
RAC2P_5013,0.05351683661127631,-0.19501199980427197,-0.21431181766685545,0.19052810888504346,-0.04842246382447758,-0.09051194718917846,0.020510422405923996,-0.022821268470451784,0.016117569063286503,-0.006416747070104841
RAC2P_5014,0.011400570824180023,-0.04133985339697826,-0.04735133221585854,0.03711848759986632,-0.010246106615129567,-0.013007769714649195,0.0036763790240035166,-0.0007852203364883391,0.011946925668822382,0.005955904589508478
RAC2P_5023,0.005391443529051763,-0.017052327390028,-0.01907524092777687,0.015320402429236253,-0.0037116600635451968,-0.007733680510569265,-0.009936050882838618,0.011396899850659455,-0.0022216524341245355,-0.0034513189175926226
RAC2P_5024,0.012705524516023815,-0.0414830017267417,-0.048908088396695575,0.043667647515405666,-0.013170994221810764,-0.026768555732656532,-0.007580017187667776,0.010307538989174251,0.006402527450055292,-0.006143559105442135
RAC2P_5025,0.006732891329009103,-0.08312579971940255,-0.08090930371164164,0.06368329614238341,-0.008911874222487463,-0.0054973422155729056,0.011093150719673584,-0.015323903162854098,0.009324509337872317,0.005185977236178714
RAC2P_7500,-0.0036470434688143467,-0.014112861658847443,-0.016518892777895585,0.018231455495527554,0.0027519698649768973,-0.00034545560576940875,-0.0006519788352023867,-0.012497908099110402,-0.013246480594200931,-0.006033319554405138
RAC2P_8000,0.0008496038503736168,-0.1131175159253788,0.013895770260367257,-0.21090335774474625,-0.2496512535182419,-0.01894295899113042,-0.08924555210492262,-0.17793358684173138,-0.163942578213806,-0.03447725474309386
RAC2P_9000,0.028656888115084267,-0.05413560599734678,-0.012925614509193729,-0.13940451747124719,-0.07914537318454562,-0.005980427854151715,0.32308650034905556,0.26447382481454257,-0.021914138035486738,0.06962139929117506
NWLA_2.0,0.26378995993160737,0.08745958517259537,0.07308064899518568,0.02774942439128757,-0.026580438697599077,-0.09140050167650222,0.054630237312871865,-0.08823250356486635,-0.0075688388680105875,0.02776998430374146
NWLA_3.0,-0.26410615168553003,-0.08753682812989806,-0.06958409156253867,-0.03122731219076674,0.028253068575076746,0.09284631971469083,-0.061241887542265463,0.09522319108331058,0.004601917959073954,-0.03863495008967714
NWAB_2.0,0.26558703126682903,0.08666710199248355,0.06944368613713765,0.021412392491734024,-0.025957907891126685,-0.091610719084872,0.04779595621745397,-0.08542057081859702,-0.0046044256920261435,0.01597003257651448
NWAB_3.0,-0.26369256433126187,-0.08447973806393011,-0.07333257520226888,-0.024771208937348327,0.029256566953134798,0.0918363618942366,-0.05481554604046535,0.08788579130428639,0.007251752253294588,-0.028469616440504178
HIMRKS_1,0.013035387544338113,0.01504283388104408,0.03789450008273584,0.021685580860559522,-0.00047578269690146346,-0.0006984362857791533,-0.006538184306920829,-0.015848243096944156,-0.03185710702132226,-0.0020965654038689672
HIMRKS_2,0.029168508625143228,0.0224279186829277,0.027686221962404795,-0.003987115246451962,0.01865910868465552,0.03278167761958432,0.015086347467096355,-0.022447035482670605,-0.03531852733306527,-0.013903531556536659
DPHY_2.0,-0.1086947554568392,-0.004125859216519838,0.03424441886654233,0.0361118115633412,0.007807044767457487,0.03811838049760669,0.1480725985055874,-0.19408370324573365,-0.026518651259583054,0.024423970520697644
RAC1P_2,0.0030464167808626303,-0.1530619813676048,0.06704694446058324,-0.1501873070430922,0.2944841554301064,-0.20970179787817006,-0.007444184852625061,-0.08812357149449723,0.06139509319897764,-0.024139190639859642
RAC1P_3,0.05936970055496036,-0.20463497054168975,-0.22544940302412392,0.2021774519357087,-0.051864291832042594,-0.0967879147376866,0.021481130388330463,-0.025885837580254634,0.017068202452076527,-0.008249709018289307
RAC1P_4,0.005391443529051766,-0.017052327390027995,-0.019075240927776866,0.015320402429236265,-0.0037116600635451902,-0.007733680510569263,-0.009936050882838618,0.011396899850659442,-0.002221652434124545,-0.003451318917592614
RAC1P_5,0.011470373692555252,-0.09281052530438377,-0.09382815313859723,0.0737772792179604,-0.01280447039440347,-0.011181551123952967,0.01148205795400304,-0.01375344183282283,0.013999418052973342,0.0074479635953574675
RAC1P_6,0.004913183549571637,-0.16847860072895998,0.31769547456202474,0.17398551751724795,-0.07366151268581235,0.08049341063338679,-0.02043975583781191,0.05895267004048784,0.05473980648181174,0.011693411697662848
RAC1P_7,-0.0036470434688143463,-0.01411286165884744,-0.016518892777895592,0.018231455495527554,0.0027519698649769017,-0.00034545560576940604,-0.000651978835202396,-0.012497908099110428,-0.01324648059420092,-0.006033319554405123
RAC1P_8,0.0008496038503736168,-0.1131175159253788,0.013895770260367259,-0.21090335774474625,-0.2496512535182419,-0.018942958991130424,-0.08924555210492262,-0.17793358684173138,-0.16394257821380603,-0.034477254743093856
RAC1P_9,0.028656888115084267,-0.054135605997346785,-0.012925614509193722,-0.13940451747124713,-0.07914537318454563,-0.005980427854151714,0.3230865003490555,0.2644738248145425,-0.02191413803548678,0.06962139929117506
DDRS_2.0,-0.09288866558540695,0.0010570058025668563,0.02664844736014312,0.057517800395335335,-0.0025532492668908975,0.000516195077066563,0.16628598639370218,-0.1921893286722803,-0.014212243400007638,0.03092133882126605
RACAIAN_1,0.06518623467768313,-0.20459441574437717,-0.2304869316837232,0.158652326071116,-0.07892675568367433,-0.0905514577292305,0.1411426719582819,0.06998487164902399,0.017029054565150047,0.007730249836220127
RACWHT_1,-0.052569167228568116,0.34975982012430457,0.007862395949969337,-0.0846900140396799,0.06377435554598367,0.12506341106514546,0.010814291494263351,0.08740417553742293,0.010084854629012086,0.017685232494382593
ANC2P_5,-0.003771636817755648,0.0009660805232228689,-0.0013039500650586136,-0.011692966870117638,-0.016431184385423032,-0.0005301934288611507,-0.00013772494688053135,-0.00906492031270165,0.058446961899156075,-0.014260852657597493
ANC2P_8,-0.004965077204500176,0.005714872334285408,-0.0013026751668051314,0.00035039516729467766,0.0003625123555428769,0.0037051436406834496,0.002126923712982368,0.0008392626135680379,0.004750062998313049,-0.007185888332970924
ANC2P_11,0.0013438315079544192,0.006901071281782272,0.003407351610636888,0.00250421302042017,0.0007713893334690343,-0.0016265630593959794,0.00570127254734736,-0.006343567738206851,-0.005279279225151981,-0.0036278325547676993
ANC2P_20,0.005658013796094823,0.019892417225854764,0.0070064009626334195,0.007653425847477163,0.0010501464296922022,-0.006669581507286279,0.023174496746749314,-0.013094251375710023,-0.0016359766306888797,-0.0075095572044911515
ANC2P_21,-0.0055889709448352885,0.013075636365709718,0.00017722888363780012,-0.0009618469643326353,-0.003476670604497032,0.0026906954426022334,0.01918826722539045,0.0016623536015590449,0.0007245602511044288,-0.009255542230422142
ANC2P_22,-0.0031672574514947896,0.030586784661110932,0.0038560541514974806,-0.00457447766862199,-0.0023450543958203314,0.01201666632953243,0.046161231833990075,-0.012900510112414392,0.024598960275077582,-0.0402045023472636
ANC2P_24,-0.004894214137053984,0.009398295577523856,-0.0020722232926807726,0.0037667816202772908,-0.002619336477503448,-0.005263815519042748,0.015809444760458143,0.004286118948063655,3.3235580647325715e-05,-0.00022772534001048073
ANC2P_26,-0.003964479550950985,0.02633844700121869,-0.0052238044530571025,0.002580712987124141,-0.01063982606728724,-0.014029357054409719,0.03951958100049526,0.022879085915823705,0.01567287446559212,-0.024379014287392673
ANC2P_32,-0.005883128203242246,0.062274745644999914,0.004194627570975644,0.011065722689600281,-0.003916636384757239,0.0026198336097559907,0.05602090206774099,-0.017373022103007615,0.026495095306798923,-0.07379115935153893
ANC2P_40,-0.002471370079489452,0.004031736369536593,0.0003403049793149836,0.0022082686547501658,-0.0010687546931448728,-0.002385614382483962,-0.0031979427379039767,0.007566821890726733,-0.0002081775034467762,-0.00651126568397512
ANC2P_46,-0.004095255289509502,0.00379346409479813,0.0005549683387991891,0.002917801914977384,-0.0011494707132247372,-0.002766894003384665,0.0018572207703703477,-0.0017458252445246558,-0.00012099901169969785,-0.004556199987255484
ANC2P_49,-0.011435240948693125,0.010650868312557842,0.0019037390674551688,0.006614933652446428,-0.002903716315529209,-0.015636113265793915,0.0029959182267417918,0.004376123573951613,-0.005060529307038781,-0.0019885177922309783
ANC2P_50,-0.0024645269368863657,0.04568750114825989,0.0014534697058788632,0.011529107842146873,-0.0018294234627896687,-0.0012507873906475325,0.0510190496286209,-0.01325069924855741,0.03176864396883744,-0.026729836133760215
ANC2P_51,-0.002632730069733654,0.010906795888900629,-0.0011160677751284832,-0.018309430206086823,-0.02003946342887391,0.00929785529986245,0.013807813179302887,-0.017306548875106256,0.08570116049506417,-0.03449384485480067
ANC2P_77,-0.0009696003351461238,-0.00039183116191646676,-0.003244921653088446,-0.003072138357836964,0.0042050755506415185,0.014864810016405853,0.006582736468745194,-0.0078741201374469,0.009626647206184951,-0.005483096072646592
ANC2P_82,-0.0196972105253472,0.06375325389287763,0.0006083203296073245,0.022297147837091646,0.006354447126463778,-0.00708615840894653,0.04522242655622557,-0.022146783335843963,0.017078441078547633,-0.05056955978014142
ANC2P_84,0.004307882021333594,-0.008637814576610272,0.016325409825099085,-0.007544379714880826,-0.025382390923522284,0.0007521808903625727,0.04387759274873787,0.00277530268264772,-0.011773177642376021,-0.007973478724962225
ANC2P_87,-0.0019878362377038434,0.013133857758263694,-0.00310436714995388,0.005054639914199946,-0.004163882914454161,-0.0076743111768664725,0.008873639315012068,0.007649138920707919,0.006877739126711649,-0.009296109018944038
ANC2P_88,0.0068567345300590546,0.022068760066930263,0.005076638140422302,0.0006778131923156199,-0.0018057423744957811,-0.0026151037990084594,0.012820956665032931,-0.009980384224058053,0.01851083724133271,-0.018319080735717815
ANC2P_89,-0.008865168940459732,0.04268142827219705,0.001416032685375755,0.012670945949527312,0.002508728717356386,-0.0044135953002342205,0.02776823231009168,-0.007589652569344121,0.0034975276950890174,-0.03425651009354497
ANC2P_91,0.004738924518971673,0.006984676698036045,0.0008366809863834461,0.0008375675051301858,0.002229236258579374,0.002317051865085213,0.0024582210517483266,0.0007430939777256521,-0.00413117909762016,-0.003637802446041633
ANC2P_94,0.0016933842175692925,0.011141111009005208,0.00348075216005233,-0.0006077265744963017,-0.007221791076321056,-0.005377048105453369,0.024338393178181077,-0.011040598963837956,0.0220571916516876,-0.015391846241355926
ANC2P_97,-0.0031170221500601207,0.008095700339083344,-0.001726542470791822,0.00039824798212219635,0.0018921411809801334,0.0028209323578950018,0.0044095793234704495,0.0007068418806990588,0.001181787296260544,-0.009011895338530463
ANC2P_98,-0.004993756712302881,0.010936414072660256,-0.001584406754353992,-0.004734485872273587,-0.003137509310486688,-0.0023963996184076792,0.024600888481620828,0.018275037554236706,0.003595528754921864,-0.002098734501952331
ANC2P_109,-0.004999774652072556,0.0041996627626828265,0.0021885674177404,0.0028794016653367,-0.0016080508817202623,-0.004991130371262055,0.002573337392094395,0.0012649733763486137,-0.0003308214044657454,0.0003965073755636373
ANC2P_111,-0.010227019791474308,0.014320705479105281,0.003658275438400723,0.00784226685232985,0.0002676367952072907,-0.006412720547562265,0.009515507458679113,-0.0008053284557454917,-0.001972725611360103,-0.012148708492487411
ANC2P_112,0.001171482787890431,0.012260222832278816,-0.0002164897577655613,-0.0006405039097891356,-0.001364110175240418,0.00027355002854976445,-0.001870816985013071,0.005597287567378595,0.013955481802624627,-0.016896373277193524
ANC2P_114,-0.0054399040600408965,0.005976330330223314,2.365102020793692e-05,0.0015447521586143284,-0.0004976635802897594,-0.0030476672516187653,0.0033917230619688863,-0.001728312809537944,0.003457099828461393,-0.002481591220242701
ANC2P_122,-0.0023213523338104576,0.001735111355184967,-0.002592878719019513,-0.005066918456183414,-0.002901159765197608,0.002526479322874199,0.0005934099240807517,0.0003486564865690848,0.0259987335111892,-0.009510279238277786
ANC2P_125,-0.0014146427852068616,0.013834585868958237,0.0028407560362190636,0.004114739051531263,0.0017069121056691157,-0.0029472208149450606,0.004276725179689949,-0.0033202824830214383,-0.002130353904812943,-0.009718588956220787
ANC2P_142,-0.0063230152395300455,0.02449089167535176,-0.003782124708999196,0.004328687134716607,0.007938200850347727,0.014126392501491032,0.020629555698291356,-0.011776235593288591,0.009333253878180027,-0.02425540581033769
ANC2P_144,0.0027176612385353283,0.005895469430656847,-0.003083044283962395,-0.0009167104535517345,-0.003085810877067888,-0.0030319766397362714,0.01238641627357975,0.019032232500922397,0.001557577388798739,-0.007379617457492885
ANC2P_148,-0.00814987822537127,0.03364931862913647,0.0028863734801221224,0.010262087831672512,0.0037694308714239164,0.002900085668622148,0.02906964763839397,-0.01599240199526047,-0.002000012864706939,-0.03396354114772938
ANC2P_154,-0.0057051799886008725,0.0009465919867589181,3.066589387346775e-05,-0.004457072509553094,-0.0009940168151133088,-0.009794775968830376,0.014395014901434567,0.015219575280513185,0.0062871786576190365,0.006166301430930093
ANC2P_171,-0.0030221313759487348,0.010545433080003584,-0.0021208185518283933,0.005155372100053471,0.0021699171728411237,0.005538566204670188,0.016737602646003248,0.001068053274708116,0.0033158987172759993,-0.014996539530190568
ANC2P_187,0.010230324764559161,0.0064721904949362734,0.007581319914373398,-0.00717676733984288,0.0004887310671716848,-0.003664880395513278,0.03635393326878193,0.002658905838361055,-0.00565188618595019,0.0002412000712920884
ANC2P_190,-0.006055381804390609,0.002287890474410631,-0.0005421631295771463,-0.009567376069289712,-0.009579222466283016,0.0003015785929200396,0.0018350810933794525,-0.013235455758767977,0.038364516945710074,-0.013647227456058463
ANC2P_195,0.003737396050925282,0.005036648654124827,-0.000850249104459912,-0.0046010452361546885,-0.0022561845026023673,-0.013060043245945792,0.02173574095334075,0.017346416840824413,0.014966391618357762,-0.005140870146624407
ANC2P_200,0.004324931859971668,-0.008315579887350143,0.002225309744232711,-0.03129097664851752,-0.03602366970698178,8.815490094071741e-05,0.018044537311009672,-0.021935929347137603,-0.022349851003164518,-0.008373337673611527
ANC2P_210,0.0018137986146423077,0.004007587621365282,0.0010819778953818336,-0.01608729094894811,-0.019255269605697536,-8.680183732445552e-05,0.020799244920303956,-0.006970165572334554,0.012666339636012016,-0.004867311834434361
ANC2P_211,0.018158504359540535,-0.0048053354643620635,-0.005350935759397479,-0.01927252878666393,-0.01759270450278705,0.0041335057715557455,0.0368189090736971,0.033864230433638905,-0.007678240629378836,-0.0007647378798086023
ANC2P_218,-0.004995202036000681,-0.0012171113239339546,0.00772671486135145,-0.004190528538370664,-0.006601484512999795,-0.010752669165728488,0.005008469164741049,0.00406655404573494,-0.015353010517840642,2.000197071191028e-05
ANC2P_234,-0.0031086941089222614,0.004011285640165306,0.0017175393152198393,-0.0018281826212985458,-0.003664483258314702,-0.004670275318790687,0.007838421834450045,0.009768927307717962,-0.008687242472395395,0.000978530592172364
ANC2P_271,-0.0005192526074855268,-0.00410392267535987,-0.002887318472595103,-0.02250440944156779,-0.014888305106704733,0.011500542487567647,0.022458617505809037,0.03593698889750523,0.007750977470887974,-0.009347773102441316
ANC2P_290,-0.0022171877079335814,-0.0015072367413955323,-0.002971815318561682,-0.010630834067392939,-0.0002611182559656806,0.017823730020858238,0.02514672268778083,0.005152444194878701,-0.0031354267041095833,-0.007167372348316444
ANC2P_291,-0.0039009810352589095,0.0007809547517858999,0.0004420151525805605,-0.009977554811672779,-0.008661784144033177,-0.0028821883271547832,0.023794886889017205,0.023572424241172778,-0.0009199779795543929,0.0038023050881687438
ANC2P_416,-0.002431433493121796,0.0031884204551178414,-0.0002726297292590602,0.0007452072204489413,0.00039710623000395137,0.001519715903381927,0.001938769747807303,-0.001609191130345835,0.0014227461237981541,-0.0036292655490445503
ANC2P_425,-0.004513912841044882,0.00405126920758954,0.002479796964821695,0.005820637597906029,-0.00039522306096970736,-0.004189366727480596,0.001710720081005376,-0.0012409485469122594,-0.003727790793237773,-0.005814447554066361
ANC2P_431,-0.005030213308438286,0.0030282863539497096,0.0028098446596285555,0.005387237201114621,0.0003629534757804346,-0.005071075591958879,0.001162351802815226,-0.0003000334105053437,-0.0030777524024292006,-0.0033194721810440417
ANC2P_434,-0.0020198623404838823,0.004062149469569888,-0.0004836086670597214,0.0011882157933812887,0.0035345859478045608,0.0066269379210183105,0.00834123608755288,-0.004104645433976746,0.0003062422360593056,-0.010956349322120135
ANC2P_599,-0.0023014704622113004,-0.015597145159579736,0.01589253517545741,-0.010992183160500282,-0.014395787865143889,-0.012946654224529206,0.02704389324174935,0.030649771296612165,-0.025540758402101474,0.010534444227644857
ANC2P_615,0.013010699103494809,0.004919834617006762,0.0018483895017242546,-0.015096544917112757,0.0009061117981357482,0.006142964946488855,0.04233655338401958,0.041051874905162704,-0.014279026324914658,-0.016576623884556208
ANC2P_706,-0.002155699474593597,0.001998996001416028,0.0002599665582939083,-0.003980679423601593,-0.0005647869652844722,0.010578149150586946,0.028896984059141713,0.013840597557837502,-0.002640933715024005,0.006988396983208167
ANC2P_720,0.011609581484526132,-0.024891021830708498,0.06798582125174353,0.03219462551273383,-0.020303891224619206,0.01302352291527646,0.011319866701555305,0.020854430046418907,0.01610315925305003,-0.025453049848434956
ANC2P_740,-0.0002683240465627159,-0.011414244690213324,-0.016307173896923058,0.0011734454431042535,-0.0018329141460047959,0.008012941415874969,0.03782204614687059,0.014454279335379672,-0.0009097560035188051,-0.001574034534850443
ANC2P_750,0.0008153871757621444,-0.0022757709433990424,0.0030287000467544493,-0.008724607549480819,0.0007623126147293284,-0.0036212642393730022,0.04974347659085533,0.013961614462937845,0.0055644932699960735,0.013871004818050859
ANC2P_785,0.01061773237544407,0.004776188755932073,0.001201687841404194,-0.007086297370421372,0.0015915503173028272,0.01830527114722238,0.04167166582657789,-0.0020176567295653023,0.008433749799263453,0.026842968848317182
ANC2P_822,0.007890988770594791,-0.004171820497437183,0.007661584193315377,-0.00968597160788593,-0.010997091615121862,0.004638137720445877,0.02274292999655593,0.04911019539521673,0.013819928101127739,-0.010595621947485423
ANC2P_902,0.0036991357291255474,-0.010023740495991983,-0.012138887059077624,-0.003801814461456324,-0.00031343484946649424,0.006595342981727812,0.04591173894489919,0.02255359026619956,-0.0035123811184049553,-0.003232515278493147
ANC2P_917,-0.002215697353970636,-0.010334926905743757,-0.026358617428481147,0.004251960985442666,-0.020127625338438634,-0.01267610821352183,0.06952151052195334,0.040773098168416004,0.0203772541695787,-0.006845338304696615
ANC2P_918,0.012712450863168237,-0.0054740062317530196,0.01439832294649096,-0.017741798956112765,-0.0004690582367182975,0.015652396048938352,0.053005021466629866,0.009197692995896843,-0.002954720810347894,-0.0048740430518296645
ANC2P_919,0.006804383483343066,0.0028811093189373125,-0.005557568350457348,-0.003738951722021554,-0.003051037706331181,-0.0007721775071027376,0.013731711295241656,0.02084299235552538,0.004706839540873723,-0.0022731736553713152
ANC2P_920,0.011667807542547025,-0.007568399359446867,-0.02232174528765235,0.0056914456197321,-0.014388398458074587,-0.004356079366104055,0.07648739335778686,0.037536366807109284,0.002956327438456673,-0.0022494004166519694
ANC2P_924,-0.003954327053685226,0.0003044957944257127,-0.004285280780334569,-0.012437830823225903,-0.01968746080865876,-0.006068378593415587,0.026061798354917814,0.006909043154955743,0.01578008558429463,-0.0020109057592269026
ANC2P_931,-0.004450167271308762,0.0034729145936487956,0.0015763187162268788,-0.0011200893598454843,0.004612756797892964,0.002611073224964403,0.0023087465144041373,0.009157475990596447,0.0020513639694830503,-0.011054064440709803
ANC2P_935,0.01247579109700301,-0.013330556125934015,-0.02930424675680663,0.022109503507131586,-0.010316761249344183,-0.012408821713664446,0.03826454585071179,0.017723043942031294,0.003861295352163652,-0.006567339375846673
ANC2P_939,0.019741836418413008,0.015986809055465772,0.0022233256542177585,-0.0020229009580607373,0.0038933563185905135,-0.007761125353181181,-0.012349679374999591,0.015340167124718203,0.002877590318647896,-0.01454594871819834
ANC2P_995,-0.004521203427761905,-0.0009538926870847503,-0.0008436985809538926,-0.011411576728704334,-0.012711180278458769,0.006018242188898963,-0.0015771685485498732,-0.014095894188825165,-0.014313362757470761,-0.004283355008356385
ANC2P_998,-0.003205782700126357,0.0035160032017199122,0.001893049537408405,0.0034092923470469523,-4.56533736608925e-06,-0.0016220799782035754,0.002080097174474835,-0.0023230788727662465,-0.00319511468117527,-0.00648745926726175
ANC2P_999,0.020484041360096683,-0.14841798527038727,-0.000992434436586179,-0.024219616429843323,0.021947003898196225,0.005496978701210352,-0.19769453711169796,0.008897007863051748,-0.07709745297617941,0.15233812981930095
COW_2.0,-0.022082487320957894,0.013976455628509871,0.021777840351937718,0.023002814742458546,0.007198328611523369,-0.009250547105822429,0.004107593823329885,-0.020518015135950838,-0.04708266518865589,-0.027829784150984995
COW_3.0,-0.020810200632136205,-0.00779254710516747,-0.011802250826482319,0.05467427754886774,-0.00699167473715598,-0.009831511262681841,-0.006029090488242165,-0.03373593125155881,-0.0257310060908854,-0.04775778324932431
COW_4.0,-0.03169910139115202,-0.026812185073070694,0.062486020148980644,0.031091690748765066,0.018034272637688985,-0.006002067272657127,0.008257286684764418,0.0032193698074286232,-0.003680781460782929,-0.027342257462584417
COW_5.0,-0.03065307890428927,-0.017881230283331745,-0.013821980268617936,-0.07905532294251527,-0.1272474108689975,-0.04591999911512962,-0.012614644851776598,-0.0354618353031746,0.30071370491683586,-0.046850916768955427
COW_6.0,-0.00021504536619827407,0.03550682995061269,0.01611595327726198,0.011208005911386808,0.004426552035550773,0.014315714319445286,-0.001800499805310397,-0.03572621237254369,-0.047231615617458464,0.027024351275461992
