medicaid_only,POVPIP,PINCP,PERNP,OCCP_2digit,WAGP,INDP_2digit,ESR,ANC1P,WKL,SCHL,RELSHIPP,MSP,WRK,DIS,MAR,HIMRKS,DREM,RAC3P,DOUT,RAC2P,NWLK,SSIP,NWLA,DPHY,RAC1P,DDRS,RACAIAN,NWAB,MARHYP,RACWHT,ANC2P,COW,WAOB,WKHP,SSP,POBP,WKWN,PWGTP,INTP,PUMA,MIG,ANC,DEYE,NWRE,PAP,MARHM,NWAV,DEAR,MIL,HISP,AGEP
1,379.0,0.0,0.0,42,0.0,69,6.0,999,3.0,16.0,37,6.0,1.0,2,5,0,2.0,2,2.0,3000,3.0,0.0,3.0,2.0,2,2.0,0,3.0,1995.0,0,999,1.0,1,40.0,0.0,12,52.0,51,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,96.0,15000.0,15000.0,77,15000.0,35,1.0,917,1.0,16.0,38,6.0,1.0,2,5,0,2.0,3,2.0,5013,2.0,0.0,2.0,2.0,3,2.0,1,2.0,1995.0,0,999,1.0,1,40.0,0.0,38,52.0,52,0.0,100,1.0,1,2,3.0,0.0,2.0,1.0,2,4.0,1,31
1,0.0,0.0,0.0,42,0.0,69,6.0,998,3.0,16.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,34,52.0,38,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,47
0,501.0,145000.0,145000.0,81,0.0,01,1.0,3,1.0,16.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,32,6.0,1,40.0,0.0,46,52.0,28,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,379.0,20000.0,20000.0,41,20000.0,86,1.0,82,1.0,19.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,35.0,0.0,38,24.0,13,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,15000.0,15000.0,13,15000.0,07,6.0,999,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,30,12.0,39,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,27000.0,27000.0,25,27000.0,78,1.0,917,1.0,19.0,38,6.0,1.0,2,5,0,2.0,3,2.0,5025,3.0,0.0,3.0,2.0,5,2.0,1,3.0,1995.0,0,999,4.0,1,40.0,0.0,46,52.0,9,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,30
0,379.0,0.0,0.0,89,0.0,29,6.0,902,2.0,17.0,37,6.0,1.0,2,5,0,2.0,2,2.0,3000,3.0,0.0,3.0,2.0,2,2.0,0,3.0,1995.0,0,999,1.0,1,40.0,0.0,26,52.0,38,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
1,379.0,3000.0,3000.0,47,3000.0,48,1.0,999,1.0,19.0,38,6.0,1.0,2,5,0,2.0,10,2.0,4025,3.0,0.0,3.0,2.0,6,2.0,0,3.0,1995.0,0,999,1.0,1,18.0,0.0,30,28.0,132,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,3000.0,3000.0,96,3000.0,48,1.0,999,1.0,19.0,38,6.0,1.0,1,5,2,1.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,23.0,0.0,46,52.0,26,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,20
1,54.0,8600.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,2.0,2.0,1,1,0,1.0,1,1.0,1000,2.0,8600.0,2.0,1.0,1,1.0,0,2.0,2014.0,1,999,1.0,1,40.0,0.0,38,52.0,8,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,58
1,45.0,7200.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,7200.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,19,0.0,400,3.0,4,1,3.0,0.0,2.0,5.0,2,4.0,1,61
1,379.0,26700.0,26700.0,96,26700.0,61,6.0,215,1.0,17.0,37,6.0,2.0,1,5,0,1.0,3,2.0,5013,2.0,0.0,2.0,2.0,3,2.0,1,2.0,1995.0,0,999,1.0,1,60.0,0.0,6,8.0,55,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,29
0,379.0,6100.0,6100.0,40,6100.0,86,6.0,32,1.0,19.0,38,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,35.0,0.0,27,14.0,223,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,379.0,17000.0,0.0,42,0.0,69,6.0,999,3.0,19.0,37,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,8500.0,3.0,1.0,1,1.0,0,3.0,1995.0,1,999,1.0,1,40.0,8500.0,38,52.0,44,0.0,500,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,52
0,379.0,8900.0,10000.0,98,10000.0,96,4.0,210,1.0,16.0,38,6.0,1.0,2,5,0,2.0,15,2.0,8000,3.0,0.0,3.0,2.0,8,2.0,0,3.0,1995.0,0,999,5.0,1,84.0,0.0,48,15.0,55,-1100.0,200,3.0,1,2,3.0,0.0,2.0,5.0,2,1.0,2,18
0,379.0,4000.0,4000.0,41,4000.0,86,6.0,999,1.0,18.0,38,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,15.0,0.0,8,24.0,117,0.0,500,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,24000.0,24000.0,25,24000.0,94,6.0,902,1.0,21.0,37,4.0,1.0,2,3,0,2.0,2,2.0,3000,2.0,0.0,2.0,2.0,2,2.0,0,2.0,2015.0,0,999,4.0,1,40.0,0.0,1,52.0,61,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,38
0,379.0,3000.0,3000.0,36,3000.0,82,6.0,89,1.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,4,40.0,0.0,207,12.0,12,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,379.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,15.0,37,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,4300.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,10,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,5100.0,5100.0,42,5100.0,85,3.0,82,1.0,16.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,30.0,0.0,38,11.0,29,0.0,300,1.0,1,2,3.0,0.0,2.0,1.0,2,4.0,1,19
0,379.0,0.0,0.0,42,0.0,69,6.0,999,3.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,27,52.0,151,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,379.0,6100.0,6100.0,40,6100.0,86,6.0,32,1.0,19.0,38,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,35.0,0.0,27,14.0,148,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,379.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,15.0,37,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,4300.0,3.0,2.0,1,1.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,2,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,5000.0,5000.0,25,5000.0,78,1.0,32,1.0,19.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,30.0,0.0,8,40.0,14,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,15000.0,15000.0,62,15000.0,07,6.0,50,1.0,16.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,32,1.0,1,45.0,0.0,24,10.0,53,0.0,600,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,10800.0,10800.0,03,10800.0,86,6.0,21,1.0,20.0,37,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,50,1.0,1,60.0,0.0,38,8.0,97,0.0,300,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,176.0,27500.0,27500.0,62,0.0,01,1.0,3,1.0,16.0,38,2.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,32,6.0,1,40.0,0.0,46,52.0,224,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,33
0,379.0,1000.0,1000.0,72,1000.0,87,6.0,999,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,50.0,0.0,38,16.0,31,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,23
0,379.0,1500.0,1500.0,41,1500.0,86,6.0,51,1.0,18.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,15.0,0.0,26,12.0,69,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,1000.0,1000.0,13,1000.0,86,6.0,999,1.0,16.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,18.0,0.0,38,8.0,33,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,8000.0,8000.0,91,8000.0,07,6.0,234,1.0,18.0,38,6.0,2.0,2,5,2,2.0,29,2.0,9000,2.0,0.0,2.0,2.0,9,2.0,0,2.0,1995.0,1,98,1.0,1,45.0,0.0,27,12.0,118,0.0,500,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,16,19
0,176.0,27500.0,27500.0,62,0.0,01,1.0,3,1.0,11.0,38,2.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,32,6.0,1,40.0,0.0,46,52.0,114,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,33
0,379.0,3000.0,3000.0,52,3000.0,53,6.0,999,1.0,16.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,18.0,0.0,27,26.0,189,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,3000.0,3000.0,96,3000.0,49,6.0,999,1.0,19.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,3.0,1,30.0,0.0,27,12.0,66,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,379.0,5500.0,5500.0,27,5500.0,78,1.0,999,1.0,18.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,4.0,1,35.0,0.0,56,20.0,200,0.0,300,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,379.0,1800.0,1800.0,46,1800.0,91,6.0,195,1.0,18.0,38,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,2.0,1,8.0,0.0,29,35.0,84,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,500.0,500.0,47,500.0,78,1.0,223,1.0,19.0,38,6.0,1.0,2,5,2,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,4.0,3,14.0,0.0,314,3.0,106,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,11,20
0,379.0,0.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,6.0,1.0,2,5,0,2.0,83,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,8,52.0,28,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,24,22
0,379.0,13200.0,13200.0,40,13200.0,86,1.0,82,1.0,16.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,35.0,0.0,38,52.0,62,0.0,600,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,82.0,13000.0,13000.0,42,13000.0,85,1.0,999,1.0,16.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,27,28.0,25,0.0,600,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,25
0,379.0,12000.0,12000.0,91,12000.0,83,6.0,51,1.0,18.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,15.0,0.0,8,20.0,58,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,9600.0,9600.0,81,9600.0,88,6.0,32,1.0,16.0,38,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,16.0,141,0.0,100,3.0,1,2,3.0,0.0,2.0,3.0,2,4.0,1,19
0,379.0,21600.0,21600.0,40,21600.0,86,1.0,996,1.0,18.0,38,6.0,1.0,2,5,0,2.0,16,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,2.0,1995.0,1,999,1.0,1,84.0,0.0,12,52.0,116,0.0,200,3.0,3,2,2.0,0.0,2.0,5.0,2,2.0,5,18
1,27.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,4.0,1.0,1,3,0,1.0,1,1.0,1000,3.0,4300.0,3.0,1.0,1,1.0,0,3.0,2003.0,1,999,1.0,1,40.0,0.0,38,52.0,50,0.0,200,3.0,4,1,3.0,0.0,2.0,5.0,1,4.0,1,48
1,27.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,6.0,2.0,1,5,0,2.0,1,1.0,1000,2.0,4300.0,2.0,1.0,1,1.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,29,0.0,300,1.0,4,1,3.0,0.0,2.0,5.0,2,4.0,1,32
1,379.0,4900.0,4900.0,40,4900.0,86,6.0,999,1.0,17.0,37,6.0,2.0,1,5,0,1.0,16,2.0,9000,2.0,0.0,2.0,2.0,9,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,48,14.0,62,0.0,300,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,379.0,50000.0,50000.0,62,50000.0,07,6.0,999,1.0,16.0,37,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,50,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,379.0,3300.0,0.0,99,0.0,99,3.0,32,3.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,9.0,1,40.0,0.0,20,52.0,37,0.0,600,1.0,1,2,3.0,0.0,2.0,1.0,2,4.0,1,19
0,379.0,3000.0,3000.0,52,3000.0,53,6.0,999,1.0,16.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,18.0,0.0,27,26.0,31,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,500.0,500.0,40,500.0,86,6.0,999,1.0,19.0,38,6.0,1.0,2,5,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,30.0,0.0,38,20.0,120,0.0,600,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,8,20
0,379.0,19000.0,19000.0,98,19000.0,96,4.0,22,1.0,21.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,32,5.0,1,40.0,0.0,12,47.0,65,0.0,200,3.0,2,2,3.0,0.0,2.0,5.0,2,1.0,1,23
0,379.0,1000.0,1000.0,01,1000.0,46,6.0,210,1.0,19.0,38,6.0,2.0,2,5,0,2.0,15,2.0,8000,2.0,0.0,2.0,2.0,8,2.0,0,2.0,1995.0,0,999,1.0,1,5.0,0.0,4,13.0,77,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,2,19
0,379.0,4000.0,4000.0,41,4000.0,86,6.0,32,1.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,89,1.0,1,30.0,0.0,27,20.0,101,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,0.0,0.0,42,0.0,69,6.0,917,3.0,14.0,37,3.0,1.0,2,2,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,2009.0,0,999,1.0,1,40.0,0.0,38,52.0,38,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,379.0,19200.0,20300.0,72,20300.0,42,1.0,999,1.0,16.0,38,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,27,52.0,204,-1100.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,11000.0,11000.0,60,11000.0,01,1.0,32,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,50,1.0,1,35.0,0.0,27,42.0,39,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,379.0,20000.0,20000.0,96,20000.0,53,6.0,32,1.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,24.0,5,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,18
1,186.0,29000.0,18000.0,36,18000.0,82,1.0,171,1.0,16.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,26.0,51,0.0,100,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,38
1,379.0,3000.0,3000.0,47,3000.0,48,1.0,999,1.0,19.0,38,6.0,1.0,2,5,0,2.0,10,2.0,4025,3.0,0.0,3.0,2.0,6,2.0,0,3.0,1995.0,0,999,1.0,1,18.0,0.0,30,28.0,74,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,50000.0,50000.0,42,50000.0,77,6.0,82,1.0,16.0,37,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,37,0.0,200,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,26
1,85.0,13000.0,13000.0,42,13000.0,85,1.0,999,1.0,17.0,38,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,12,28.0,23,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,379.0,5000.0,5000.0,47,5000.0,49,6.0,290,1.0,16.0,38,6.0,1.0,2,5,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,1995.0,1,999,1.0,1,10.0,0.0,8,44.0,113,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,24,18
0,379.0,50000.0,50000.0,62,50000.0,07,6.0,999,1.0,16.0,37,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,17,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,379.0,7500.0,7500.0,46,7500.0,84,1.0,999,1.0,16.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,8,30.0,0.0,501,40.0,80,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,3300.0,0.0,99,0.0,99,3.0,32,3.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,1.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,9.0,1,40.0,0.0,20,52.0,119,0.0,600,1.0,1,2,3.0,0.0,2.0,1.0,2,4.0,1,19
1,27.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,4.0,1.0,1,3,0,1.0,1,1.0,1000,3.0,4300.0,3.0,1.0,1,1.0,0,3.0,2003.0,1,999,1.0,1,40.0,0.0,38,52.0,43,0.0,500,3.0,4,1,3.0,0.0,2.0,5.0,1,4.0,1,48
0,379.0,3270.0,2900.0,62,2900.0,07,6.0,999,1.0,16.0,37,6.0,1.0,2,5,0,2.0,3,2.0,5025,3.0,0.0,3.0,2.0,5,2.0,1,3.0,1995.0,0,999,1.0,1,25.0,0.0,38,40.0,2,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,30
1,27.0,4300.0,0.0,36,0.0,81,6.0,999,2.0,16.0,38,6.0,2.0,1,5,0,1.0,1,1.0,1000,2.0,4300.0,2.0,1.0,1,1.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,24,0.0,300,1.0,4,1,3.0,0.0,2.0,5.0,2,4.0,1,23
1,186.0,29000.0,18000.0,36,18000.0,82,1.0,171,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,26.0,31,0.0,500,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,379.0,920.0,920.0,60,920.0,01,6.0,32,1.0,19.0,38,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,22,1.0,1,20.0,0.0,27,11.0,70,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,176.0,27500.0,27500.0,62,0.0,01,1.0,3,1.0,16.0,38,2.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2014.0,1,32,6.0,1,40.0,0.0,46,52.0,34,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,379.0,4500.0,4500.0,40,4500.0,86,1.0,32,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,148,1.0,1,25.0,0.0,27,24.0,17,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,3300.0,0.0,99,0.0,99,3.0,999,3.0,18.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,9.0,1,40.0,0.0,27,52.0,211,0.0,600,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,379.0,2000.0,2000.0,47,2000.0,48,6.0,999,1.0,18.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,15.0,0.0,27,8.0,53,0.0,600,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,19
1,54.0,8600.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,2.0,2.0,1,1,0,1.0,1,1.0,1000,2.0,8600.0,2.0,1.0,1,1.0,0,2.0,2014.0,1,999,1.0,1,40.0,0.0,38,52.0,45,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,58
1,27.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,16.0,38,6.0,2.0,1,5,0,2.0,1,1.0,1000,2.0,4300.0,2.0,1.0,1,1.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,247,0.0,300,1.0,4,1,3.0,0.0,2.0,5.0,2,4.0,1,32
0,379.0,5000.0,5000.0,52,2000.0,78,1.0,98,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,32,4.0,1,9.0,0.0,27,52.0,35,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,20
0,379.0,4300.0,0.0,42,0.0,69,6.0,999,3.0,15.0,37,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,4300.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,3,0.0,300,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,19
0,379.0,9000.0,9000.0,40,9000.0,86,1.0,32,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,51,1.0,1,20.0,0.0,27,52.0,69,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,21
1,379.0,17000.0,0.0,42,0.0,69,6.0,999,3.0,19.0,37,6.0,1.0,1,5,0,1.0,1,1.0,1000,3.0,8500.0,3.0,1.0,1,1.0,0,3.0,1995.0,1,999,1.0,1,40.0,8500.0,38,52.0,20,0.0,400,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,379.0,11500.0,11500.0,59,11500.0,78,1.0,32,1.0,19.0,38,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,4.0,1,12.0,0.0,27,52.0,14,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,19
