WAGP,POVPIP,SEMP,income_group,income_source_count,poverty_band,has_wage_income,has_self_employment,ESR,COW,WKL,OCCP_2digit,INDP_2digit,employment_status_simple,employer_type,AGEP,SEX,MAR,MIG,NATIVITY,RAC1P,HISP,age_group,marital_status_simple,SCHL,SCH,education_level,currently_enrolled,DIS,DEAR,DEYE,DPHY,has_any_disability,STATE,PUMA,REGION,DIVISION,medicaid_only
0.0,500.0,0.0,,0,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,44,2,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
46000.0,500.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,58,38,Employed,Private,21,2,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
42000.0,500.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,53,42,Employed,Private,19,2,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
130000.0,444.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,47,48,Employed,Private,45,1,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
25000.0,444.0,0.0,Low,1,>400%,1,0,1.0,3.0,1.0,23,78,Employed,Government,42,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
0.0,363.0,0.0,,2,200-400%,0,0,6.0,3.0,2.0,23,78,Not_in_labor_force,Government,64,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,1,1,2,2.0,1,38,500,2,4,0
41000.0,363.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,60,01,Employed,Private,65,1,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
52000.0,501.0,0.0,High,2,>400%,1,0,1.0,1.0,1.0,51,66,Employed,Private,51,2,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
8000.0,72.0,0.0,Very_Low,1,<100%,1,0,1.0,7.0,1.0,46,84,Employed,Self_employed,41,2,3,3.0,1,1,1,36-45,Divorced_Separated,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
37000.0,241.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,52,80,Employed,Private,37,2,5,1.0,1,1,1,36-45,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
90000.0,444.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,01,11,Employed,Private,31,1,1,1.0,1,1,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
45000.0,444.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,35,81,Employed,Private,31,2,1,1.0,1,1,1,26-35,Married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
0.0,501.0,29800.0,,1,>400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,60,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
100000.0,501.0,-6700.0,Very_High,2,>400%,1,0,1.0,1.0,1.0,06,04,Employed,Private,63,1,1,1.0,1,1,1,56-65,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,100,2,4,0
0.0,243.0,50000.0,,1,200-400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,43,2,5,1.0,1,1,1,36-45,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
40000.0,368.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,05,69,Employed,Private,42,2,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
70000.0,368.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,91,61,Employed,Private,44,1,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,300,2,4,0
127000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,2.0,1.0,74,05,Employed,Private,30,1,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
40000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,1.0,1.0,57,01,Employed,Private,31,2,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
58000.0,252.0,0.0,High,1,200-400%,1,0,1.0,3.0,1.0,32,94,Employed,Government,38,2,5,1.0,1,1,1,36-45,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,400,2,4,0
80000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,72,88,Employed,Private,43,1,5,1.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
83000.0,501.0,0.0,Very_High,3,>400%,1,0,1.0,4.0,1.0,22,78,Employed,Government,63,1,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,82,35,Employed,Private,59,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
40000.0,256.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,21,72,Employed,Private,23,1,5,1.0,1,1,1,18-25,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
82000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,3.0,1.0,53,78,Employed,Government,45,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
65000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,63,07,Employed,Private,47,1,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
23000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,63,07,Employed,Private,21,1,5,1.0,1,1,1,18-25,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,2.0,2.0,32,78,Not_in_labor_force,Private,40,2,1,1.0,1,1,1,36-45,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,600,2,4,0
75000.0,501.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,50,05,Employed,Private,31,2,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
120000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,09,68,Employed,Private,31,1,1,1.0,2,9,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
75000.0,501.0,100000.0,High,2,>400%,1,1,1.0,6.0,1.0,02,01,Employed,Self_employed,37,1,1,1.0,1,1,1,36-45,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
28000.0,501.0,0.0,Low,1,>400%,1,0,1.0,2.0,1.0,32,81,Employed,Private,36,2,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
130000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,47,48,Employed,Private,54,1,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
60000.0,501.0,0.0,High,1,>400%,1,0,1.0,3.0,1.0,04,93,Employed,Government,52,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
40000.0,501.0,0.0,Medium,2,>400%,1,0,1.0,1.0,1.0,35,82,Employed,Private,54,2,5,1.0,1,1,1,46-55,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
50000.0,501.0,10000.0,Medium,3,>400%,1,1,6.0,1.0,1.0,01,06,Not_in_labor_force,Private,64,1,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
0.0,501.0,80000.0,,1,>400%,0,1,6.0,6.0,1.0,48,69,Not_in_labor_force,Self_employed,59,2,1,1.0,1,1,1,56-65,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
60000.0,384.0,0.0,High,1,200-400%,1,0,1.0,2.0,1.0,77,30,Employed,Private,59,2,3,1.0,1,1,1,56-65,Divorced_Separated,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
31000.0,200.0,0.0,Medium,1,138-200%,1,0,1.0,1.0,1.0,10,30,Employed,Private,21,1,5,1.0,1,1,1,18-25,Never_married,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,600,2,4,0
24000.0,155.0,0.0,Low,1,138-200%,1,0,1.0,4.0,1.0,25,78,Employed,Government,27,1,5,1.0,2,6,1,26-35,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,600,2,4,0
50000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,5.0,1.0,57,94,Employed,Government,47,2,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
90000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,3.0,1.0,25,78,Employed,Government,39,1,1,1.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
110000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,3.0,1.0,63,77,Employed,Government,51,1,1,1.0,1,1,1,46-55,Married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,200,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,48,2,1,1.0,1,1,1,46-55,Married,21.0,2.0,Bachelors,1,1,2,2,1.0,1,38,200,2,4,0
100000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,2.0,1.0,47,69,Employed,Private,42,2,1,1.0,1,9,1,36-45,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
100000.0,501.0,0.0,Very_High,2,>400%,1,0,1.0,1.0,1.0,01,32,Employed,Private,46,1,1,1.0,1,9,1,46-55,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
20000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,62,07,Employed,Private,21,1,5,1.0,1,9,1,18-25,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
15000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,3.0,1.0,25,78,Employed,Government,19,2,5,1.0,1,9,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
150000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,2.0,1.0,00,74,Employed,Private,50,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
70000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,01,01,Employed,Private,50,1,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
24000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,72,46,Employed,Private,19,1,5,1.0,1,1,1,18-25,Never_married,18.0,2.0,Some_college,1,2,2,2,2.0,0,38,600,2,4,0
44800.0,181.0,0.0,Medium,1,138-200%,1,0,1.0,3.0,1.0,23,78,Employed,Government,37,2,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
20900.0,181.0,0.0,Low,1,138-200%,1,0,3.0,1.0,1.0,47,53,Unemployed,Private,49,1,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,1
31200.0,234.0,0.0,Medium,1,200-400%,1,0,1.0,2.0,1.0,72,46,Employed,Private,53,1,1,1.0,1,1,1,46-55,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
5800.0,234.0,0.0,Very_Low,1,200-400%,1,0,1.0,2.0,1.0,49,53,Employed,Private,20,2,5,1.0,1,9,2,18-25,Never_married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
18000.0,104.0,0.0,Low,2,100-138%,1,0,1.0,7.0,1.0,02,01,Employed,Self_employed,45,1,5,1.0,1,1,1,36-45,Never_married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
41000.0,260.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,36,82,Employed,Private,41,2,5,1.0,1,1,1,36-45,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
15000.0,98.0,0.0,Very_Low,1,<100%,1,0,1.0,5.0,1.0,47,55,Employed,Government,20,2,5,3.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,600,2,4,0
13000.0,84.0,0.0,Very_Low,1,<100%,1,0,1.0,5.0,1.0,06,49,Employed,Government,20,1,5,3.0,1,1,1,18-25,Never_married,17.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,600,2,4,0
4000.0,38.0,0.0,Very_Low,2,<100%,1,0,2.0,1.0,1.0,33,79,Employed,Private,28,2,5,1.0,1,1,1,26-35,Never_married,20.0,1.0,Some_college,0,1,2,2,2.0,1,38,600,2,4,0
40000.0,253.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,86,06,Employed,Private,28,1,5,1.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
45000.0,291.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,35,07,Employed,Private,21,1,5,3.0,1,1,1,18-25,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
2900.0,126.0,0.0,Very_Low,1,100-138%,1,0,6.0,1.0,1.0,32,81,Not_in_labor_force,Private,30,2,5,1.0,1,1,1,26-35,Never_married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,500,2,4,0
44000.0,144.0,0.0,Medium,1,138-200%,1,0,1.0,2.0,1.0,20,91,Employed,Private,35,1,1,1.0,1,1,1,26-35,Married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,200,2,4,0
0.0,144.0,0.0,,0,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,33,2,1,1.0,1,1,1,26-35,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
22000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,30,80,Employed,Private,38,2,1,1.0,1,1,1,36-45,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,100,2,4,0
89000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,48,32,Employed,Private,31,1,1,1.0,1,1,1,26-35,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
52000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,23,78,Employed,Private,26,2,1,1.0,1,9,1,26-35,Married,22.0,2.0,Graduate,1,2,2,2,2.0,0,38,100,2,4,0
40000.0,259.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,47,53,Employed,Private,21,2,5,1.0,1,9,1,18-25,Never_married,16.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,400,2,4,0
45000.0,501.0,0.0,Medium,1,>400%,1,0,1.0,2.0,1.0,03,81,Employed,Private,47,2,1,1.0,1,1,1,46-55,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
12600.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,1.0,1.0,64,07,Employed,Private,19,1,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,600,2,4,0
63000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,32,79,Employed,Private,60,2,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
1500.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,8.0,1.0,57,01,Employed,Unpaid,58,2,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
0.0,501.0,9600.0,,2,>400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,60,1,1,1.0,1,1,1,56-65,Married,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,200,2,4,0
75000.0,477.0,0.0,High,1,>400%,1,0,1.0,2.0,1.0,04,82,Employed,Private,61,2,5,1.0,1,1,1,56-65,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
125000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,26,85,Employed,Private,49,1,1,1.0,1,3,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
45300.0,501.0,0.0,Medium,1,>400%,1,0,1.0,2.0,1.0,01,91,Employed,Private,46,2,1,1.0,1,1,1,46-55,Married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
32000.0,302.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,91,82,Employed,Government,41,2,1,1.0,1,1,1,36-45,Married,15.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,400,2,4,0
68000.0,302.0,0.0,High,1,200-400%,1,0,1.0,1.0,1.0,77,30,Employed,Private,50,1,1,1.0,1,1,1,46-55,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
47700.0,307.0,0.0,Medium,1,200-400%,1,0,1.0,1.0,1.0,77,28,Employed,Private,55,1,3,1.0,1,3,1,46-55,Divorced_Separated,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,200,2,4,0
30000.0,194.0,0.0,Low,1,138-200%,1,0,1.0,2.0,1.0,23,84,Employed,Private,47,2,3,1.0,1,1,1,46-55,Divorced_Separated,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
7100.0,307.0,0.0,Very_Low,2,200-400%,1,0,1.0,1.0,1.0,42,76,Employed,Private,20,1,5,1.0,1,9,1,18-25,Never_married,18.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
5000.0,307.0,0.0,Very_Low,1,200-400%,1,0,1.0,1.0,1.0,96,63,Employed,Private,19,1,5,1.0,1,9,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,200,2,4,0
120000.0,501.0,0.0,Very_High,2,>400%,1,0,1.0,2.0,1.0,32,81,Employed,Private,48,2,3,3.0,1,1,1,46-55,Divorced_Separated,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,600,2,4,0
12000.0,501.0,0.0,Very_Low,1,>400%,1,0,1.0,1.0,1.0,47,52,Employed,Private,22,2,5,3.0,1,1,1,18-25,Never_married,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,600,2,4,0
53000.0,183.0,0.0,High,2,138-200%,1,0,1.0,2.0,1.0,32,82,Employed,Private,37,2,3,1.0,1,1,1,36-45,Divorced_Separated,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,1
20000.0,128.0,0.0,Low,1,100-138%,1,0,1.0,3.0,1.0,46,84,Employed,Government,21,2,5,1.0,1,9,2,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,500,2,4,0
31200.0,328.0,0.0,Medium,2,200-400%,1,0,1.0,3.0,1.0,46,84,Employed,Government,21,2,5,1.0,1,9,1,18-25,Never_married,16.0,1.0,HS_diploma,0,1,2,2,2.0,1,38,500,2,4,0
0.0,155.0,0.0,,1,138-200%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,24,1,3,1.0,1,1,1,18-25,Divorced_Separated,18.0,1.0,Some_college,0,1,1,2,2.0,1,38,500,2,4,0
0.0,501.0,0.0,,1,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,44,2,1,1.0,1,9,1,36-45,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
62000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,50,42,Employed,Private,59,2,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
115000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,1.0,1.0,01,05,Employed,Private,58,1,1,1.0,1,1,1,56-65,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
310.0,2.0,0.0,Very_Low,1,<100%,1,0,1.0,1.0,1.0,47,57,Employed,Private,65,1,5,3.0,1,1,1,56-65,Never_married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,600,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,1.0,2.0,03,86,Not_in_labor_force,Private,36,2,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
28000.0,501.0,0.0,Low,1,>400%,1,0,1.0,1.0,1.0,47,47,Employed,Private,32,2,1,1.0,1,3,1,26-35,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
100000.0,501.0,0.0,Very_High,1,>400%,1,0,4.0,5.0,1.0,98,97,Not_in_labor_force,Government,39,1,1,1.0,1,2,3,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,300,2,4,0
122000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,5.0,1.0,01,94,Employed,Government,41,1,5,1.0,1,3,1,36-45,Never_married,22.0,1.0,Graduate,0,2,2,2,2.0,0,38,300,2,4,0
125000.0,501.0,0.0,Very_High,1,>400%,1,0,1.0,2.0,1.0,30,80,Employed,Private,61,1,1,1.0,1,1,1,56-65,Married,23.0,1.0,Graduate,0,2,2,2,2.0,0,38,500,2,4,0
66000.0,501.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,52,81,Employed,Private,47,2,1,1.0,1,1,1,46-55,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
0.0,501.0,0.0,,0,>400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,21,1,5,1.0,1,1,1,18-25,Never_married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,500,2,4,0
0.0,84.0,0.0,,1,<100%,0,0,6.0,7.0,2.0,91,61,Not_in_labor_force,Self_employed,62,1,1,1.0,1,2,1,56-65,Married,19.0,1.0,Some_college,0,1,2,2,1.0,1,38,600,2,4,0
0.0,84.0,0.0,,0,<100%,0,0,6.0,7.0,2.0,03,86,Not_in_labor_force,Self_employed,54,2,1,1.0,1,2,1,46-55,Married,19.0,1.0,Some_college,0,1,2,1,1.0,1,38,600,2,4,1
25000.0,179.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,58,69,Employed,Private,27,2,1,1.0,1,1,1,26-35,Married,1.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,200,2,4,0
40000.0,179.0,0.0,Medium,1,138-200%,1,0,1.0,1.0,1.0,62,07,Employed,Private,28,1,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,200,2,4,0
9000.0,55.0,0.0,Very_Low,2,<100%,1,0,1.0,1.0,1.0,33,81,Employed,Private,43,2,3,1.0,2,1,1,36-45,Divorced_Separated,21.0,2.0,Bachelors,1,2,2,2,2.0,0,38,400,2,4,0
36600.0,231.0,0.0,Medium,1,200-400%,1,0,1.0,4.0,1.0,57,81,Employed,Government,41,2,1,1.0,1,1,1,36-45,Married,19.0,2.0,Some_college,1,2,2,2,2.0,0,38,400,2,4,0
0.0,231.0,0.0,,1,200-400%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,45,1,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,400,2,4,0
15000.0,231.0,0.0,Very_Low,1,200-400%,1,0,1.0,2.0,1.0,60,01,Employed,Private,23,1,5,1.0,1,1,1,18-25,Never_married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,400,2,4,0
2400.0,175.0,0.0,Very_Low,3,138-200%,1,0,1.0,1.0,1.0,73,82,Employed,Private,59,1,3,1.0,1,1,1,56-65,Divorced_Separated,16.0,1.0,HS_diploma,0,1,2,2,1.0,1,38,400,2,4,0
0.0,5.0,1900.0,,1,<100%,0,1,1.0,6.0,1.0,91,61,Employed,Self_employed,48,1,1,1.0,1,1,1,46-55,Married,13.0,1.0,Less_than_HS,0,2,2,2,2.0,0,38,100,2,4,0
0.0,5.0,0.0,,0,<100%,0,0,6.0,1.0,3.0,42,69,Not_in_labor_force,Private,43,2,1,1.0,1,1,1,36-45,Married,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
520.0,5.0,0.0,Very_Low,1,<100%,1,0,1.0,3.0,1.0,42,78,Employed,Government,18,1,5,1.0,1,1,1,18-25,Never_married,14.0,2.0,Less_than_HS,1,2,2,2,2.0,0,38,100,2,4,0
65000.0,501.0,10900.0,High,3,>400%,1,1,1.0,2.0,1.0,57,06,Employed,Private,60,2,1,1.0,1,1,1,56-65,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
39800.0,501.0,26000.0,Medium,2,>400%,1,1,1.0,7.0,1.0,47,47,Employed,Self_employed,63,1,1,1.0,1,1,1,56-65,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,400,2,4,0
80000.0,423.0,2000.0,Very_High,2,>400%,1,1,1.0,1.0,1.0,79,02,Employed,Private,46,1,1,3.0,1,1,1,46-55,Married,19.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
0.0,423.0,20000.0,,1,>400%,0,1,1.0,6.0,1.0,02,01,Employed,Self_employed,41,2,1,3.0,1,1,1,36-45,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,100,2,4,0
1700.0,395.0,0.0,Very_Low,3,200-400%,1,0,2.0,1.0,1.0,30,79,Employed,Private,27,1,5,3.0,1,1,1,26-35,Never_married,23.0,3.0,Graduate,1,2,2,2,2.0,0,38,400,2,4,0
58000.0,290.0,0.0,High,2,200-400%,1,0,1.0,1.0,1.0,05,41,Employed,Private,38,2,3,1.0,1,1,1,36-45,Divorced_Separated,21.0,1.0,Bachelors,0,2,2,2,2.0,0,38,600,2,4,0
30000.0,197.0,0.0,Low,1,138-200%,1,0,1.0,1.0,1.0,36,83,Employed,Private,54,2,3,1.0,1,1,1,46-55,Divorced_Separated,16.0,1.0,HS_diploma,0,2,2,2,2.0,0,38,100,2,4,0
65000.0,412.0,0.0,High,1,>400%,1,0,1.0,1.0,1.0,86,10,Employed,Private,38,1,4,1.0,1,1,1,36-45,Divorced_Separated,16.0,2.0,HS_diploma,1,2,2,2,2.0,0,38,200,2,4,1
0.0,501.0,160000.0,,1,>400%,0,1,6.0,6.0,1.0,02,01,Not_in_labor_force,Self_employed,27,1,1,1.0,1,1,1,26-35,Married,20.0,1.0,Some_college,0,2,2,2,2.0,0,38,500,2,4,0
